33153	
	3.606807754e-36	3.530516819e-36	3.460390438e-36	3.396705383e-36	3.339787801e-36
	3.290018961e-36	3.247841768e-36	3.213768132e-36	3.188387321e-36	3.172375412e-36
	3.166506006e-36	3.171662358e-36	3.188851136e-36	3.219218014e-36	3.264065354e-36
	3.324872275e-36	3.403317428e-36	3.501304868e-36	3.62099344e-36	3.764830195e-36
	3.935588402e-36	4.136410809e-36	4.370858918e-36	4.642969152e-36	4.957316912e-36
	5.319089704e-36	5.734170671e-36	6.209234117e-36	6.751854823e-36	7.370633272e-36
	8.075339258e-36	8.877076741e-36	9.788473314e-36	1.082389823e-35	1.199971363e-35
	1.333456435e-35	1.484971288e-35	1.656942698e-35	1.852142901e-35	2.073741786e-35
	2.325367619e-35	2.61117786e-35	2.935941932e-35	3.305138176e-35	3.725067762e-35
	4.202988879e-35	4.747275308e-35	5.367604489e-35	6.075181357e-35	6.883005911e-35
	7.806194484e-35	8.862367485e-35	1.007212001e-34	1.145959666e-34	1.305319865e-34
	1.488646056e-34	1.699914811e-34	1.943864383e-34	2.226172967e-34	2.553686534e-34
	2.934732297e-34	3.379491276e-34	3.900693553e-34	4.513912312e-34	5.240584865e-34
	6.10282091e-34	7.152165197e-34	8.377556792e-34	1.007556785e-33	1.151961829e-33
	1.603458341e-33	1.23172065e-33	-1.893028245e-33	-1.154823825e-05	-2.233094352e-05
	-3.243580578e-05	-4.193208296e-05	-5.087663619e-05	-5.931739062e-05	-6.729550932e-05
	-7.484685417e-05	-8.200301874e-05	-8.879208758e-05	-9.523921177e-05	-0.0001013670563
	-0.0001071961547	-0.0001127451955	-0.0001180312565	-0.0001230699991	-0.0001278758312
	-0.0001324620453	-0.0001368409358	-0.0001410239006	-0.0001450215286	-0.000148843676
	-0.0001524995335	-0.0001559976849	-0.0001593461596	-0.0001625524789	-0.0001656236972
	-0.0001685664391	-0.0001713869328	-0.0001740910398	-0.0001766842824	-0.0001791718679
	-0.0001815587113	-0.0001838494551	-0.0001860484886	-0.0001881599642	-0.0001901878133
	-0.0001921357607	-0.0001940073375	-0.0001958058934	-0.0001975346079	-0.0001991965006
	-0.0002007944408	-0.0002023311563	-0.0002038092419	-0.0002052311668	-0.0002065992819
	-0.0002079158263	-0.0002091829338	-0.0002104026383	-0.0002115768796	-0.0002127075082
	-0.00021379629	-0.0002148449111	-0.0002158549816	-0.0002168280397	-0.0002177655553
	-0.0002186689335	-0.0002195395179	-0.0002203785936	-0.0002211873899	-0.0002219670836
	-0.0002227188009	-0.0002234436201	-0.0002241425742	-0.0002248166523	-0.0002254668026
	-0.0002260939334	-0.0002266989158	-0.0002272825848	-0.0002278457411	-0.0002283891528
	-0.0002289135568	-0.0002294196603	-0.0002299081419	-0.000230379653	-0.000230834819
	-0.0002312742406	-0.0002316984945	-0.0002321081349	-0.000232503694	-0.0002328856833
	-0.0002332545944	-0.0002336108998	-0.0002339550537	-0.0002342874928	-0.0002346086369
	-0.00023491889	-0.0002352186406	-0.0002355082621	-0.0002357881143	-0.000236058543
	-0.0002363198812	-0.0002365724492	-0.0002368165555	-0.0002370524971	-0.0002372805597
	-0.0002375010187	-0.0002377141392	-0.0002379201764	-0.0002381193763	-0.0002383119759
	-0.0002384982033	-0.0002386782784	-0.0002388524132	-0.0002390208119	-0.0002391836713
	-0.0002393411811	-0.0002394935242	-0.0002396408769	-0.0002397834093	-0.0002399212851
	-0.0002400546624	-0.0002401836937	-0.000240308526	-0.0002404293011	-0.0002405461557
	-0.0002406592218	-0.0002407686266	-0.0002408744931	-0.0002409769397	-0.0002410760807
	-0.0002411720265	-0.0002412648837	-0.0002413547549	-0.0002414417395	-0.0002415259331
	-0.0002416074283	-0.0002416863143	-0.0002417626772	-0.0002418366001	-0.0002419081635
	-0.0002419774449	-0.0002420445191	-0.0002421094584	-0.0002421723326	-0.0002422332092
	-0.0002422921531	-0.0002423492274	-0.0002424044926	-0.0002424580074	-0.0002425098282
	-0.0002425600099	-0.000242608605	-0.0002426556645	-0.0002427012376	-0.0002427453716
	-0.0002427881122	-0.0002428295037	-0.0002428695885	-0.0002429084077	-0.0002429460009
	-0.000242982406	-0.0002430176598	-0.0002430517975	-0.0002430848531	-0.0002431168591
	-0.0002431478467	-0.000243177846	-0.0002432068855	-0.0002432349926	-0.0002432621935
	-0.0002432885129	-0.0002433139743	-0.0002433385999	-0.0002433624106	-0.0002433854259
	-0.0002434076639	-0.0002434291413	-0.0002434498732	-0.0002434698733	-0.0002434891535
	-0.0002435077242	-0.0002435255936	-0.0002435427683	-0.0002435592525	-0.0002435750484
	-0.0002435901554	-0.0002436045706	-0.000243618288	-0.0002436312983	-0.0002436435889
	-0.0002436551431	-0.0002436659401	-0.0002436759543	-0.0002436851548	-0.0002436935048
	-0.0002437009611	-0.0002437074731	-0.0002437129819	-0.0002437174198	-0.0002437207086
	-0.0002437227586	-0.0002437234672	-0.0002437227175	-0.0002437203759	-0.0002437162906
	-0.0002437102889	-0.0002437021748	-0.0002436917259	-0.0002436786897	-0.0002436627802
	-0.0002436436729	-0.0002436210004	-0.0002435943461	-0.0002435632378	-0.0002435271407
	-0.0002434854482	-0.0002434374727	-0.0002433824343	-0.0002433194483	-0.0002432475104
	-0.0002431654805	-0.0002430720631	-0.0002429657862	-0.0002428449753	-0.0002427077249
	-0.0002425518652	-0.0002423749235	-0.0002421740798	-0.000241946115	-0.0002416873518
	-0.0002413935847	-0.0002410599998	-0.0002406810804	-0.0002402504972	-0.0002397609789
	-0.0002392041613	-0.0002385704081	-0.0002378486004	-0.0002370258857	-0.0002360873799
	-0.0002350158109	-0.0002337910896	-0.0002323897929	-0.0002307845346	-0.0002289431976
	-0.0002268279872	-0.0002243942568	-0.0002215890357	-0.0002183491648	-0.0002145989058
	-0.0002102468319	-0.000205181715	-0.0001992669775	-0.0001923330277	-0.0001841663678
	-0.00017449356	-0.0001629565824	-0.0001490728243	-0.0001321655029	-0.0001112316087
	-8.466294038e-05	-4.957855538e-05	-8.684798568e-34	-1.544418296e-33	-2.256693665e-05
	-4.373091176e-05	-6.363050402e-05	-8.238114499e-05	-0.0001000809637	-0.0001168147089
	-0.0001326564944	-0.0001476717909	-0.0001619189167	-0.0001754501815	-0.0001883127839
	-0.0002005495276	-0.0002121994034	-0.0002232980668	-0.0002338782359	-0.0002439700259
	-0.0002536012328	-0.000262797576	-0.0002715829075	-0.0002799793932	-0.000288007671
	-0.0002956869901	-0.0003030353327	-0.0003100695229	-0.000316805323	-0.0003232575194
	-0.0003294399999	-0.000335365823	-0.00034104728	-0.0003464959524	-0.0003517227624
	-0.0003567380197	-0.0003615514642	-0.0003661723046	-0.0003706092538	-0.0003748705617
	-0.000378964045	-0.0003828971146	-0.0003866768012	-0.0003903097785	-0.0003938023851
	-0.0003971606444	-0.0004003902832	-0.000403496749	-0.0004064852263	-0.0004093606512
	-0.0004121277255	-0.0004147909298	-0.0004173545352	-0.0004198226153	-0.0004221990563
	-0.0004244875673	-0.0004266916892	-0.000428814804	-0.0004308601423	-0.0004328307918
	-0.0004347297039	-0.0004365597008	-0.0004383234821	-0.0004400236306	-0.0004416626179
	-0.0004432428101	-0.0004447664728	-0.0004462357758	-0.0004476527977	-0.0004490195302
	-0.0004503378821	-0.0004516096832	-0.000452836688	-0.0004540205792	-0.0004551629705
	-0.0004562654106	-0.000457329385	-0.00045835632	-0.0004593475844	-0.0004603044925
	-0.0004612283063	-0.0004621202381	-0.0004629814521	-0.000463813067	-0.0004646161577
	-0.0004653917573	-0.0004661408588	-0.0004668644167	-0.0004675633487	-0.0004682385375
	-0.0004688908317	-0.0004695210478	-0.0004701299712	-0.0004707183575	-0.0004712869338
	-0.0004718363997	-0.0004723674288	-0.0004728806694	-0.0004733767454	-0.0004738562579
	-0.0004743197853	-0.000474767885	-0.0004752010935	-0.0004756199278	-0.0004760248858
	-0.0004764164474	-0.0004767950748	-0.0004771612133	-0.0004775152924	-0.0004778577257
	-0.000478188912	-0.0004785092357	-0.0004788190676	-0.0004791187648	-0.0004794086719
	-0.0004796891213	-0.0004799604333	-0.0004802229169	-0.0004804768702	-0.0004807225808
	-0.000480960326	-0.0004811903735	-0.0004814129814	-0.0004816283988	-0.0004818368663
	-0.0004820386156	-0.0004822338709	-0.0004824228481	-0.0004826057558	-0.0004827827954
	-0.0004829541612	-0.0004831200408	-0.0004832806154	-0.0004834360599	-0.000483586543
	-0.0004837322279	-0.0004838732719	-0.0004840098269	-0.0004841420399	-0.0004842700524
	-0.0004843940014	-0.0004845140189	-0.0004846302326	-0.0004847427657	-0.0004848517371
	-0.0004849572616	-0.0004850594502	-0.0004851584098	-0.0004852542438	-0.0004853470518
	-0.0004854369301	-0.0004855239714	-0.0004856082651	-0.0004856898975	-0.0004857689519
	-0.0004858455081	-0.0004859196434	-0.0004859914318	-0.0004860609447	-0.0004861282505
	-0.000486193415	-0.0004862565011	-0.0004863175691	-0.0004863766765	-0.0004864338781
	-0.0004864892262	-0.0004865427701	-0.0004865945565	-0.0004866446293	-0.0004866930294
	-0.0004867397951	-0.0004867849613	-0.00048682856	-0.0004868706198	-0.0004869111659
	-0.0004869502198	-0.0004869877992	-0.0004870239176	-0.0004870585842	-0.0004870918034
	-0.0004871235741	-0.0004871538901	-0.0004871827387	-0.0004872101006	-0.0004872359492
	-0.0004872602494	-0.0004872829576	-0.0004873040199	-0.0004873233714	-0.0004873409348
	-0.0004873566193	-0.0004873703184	-0.0004873819087	-0.0004873912476	-0.0004873981708
	-0.00048740249	-0.0004874039896	-0.0004874024237	-0.0004873975119	-0.000487388935
	-0.0004873763304	-0.0004873592862	-0.000487337335	-0.0004873099465	-0.0004872765196
	-0.0004872363731	-0.0004871887347	-0.0004871327295	-0.0004870673659	-0.0004869915202
	-0.0004869039185	-0.0004868031168	-0.0004866874772	-0.0004865551417	-0.0004864040016
	-0.000486231663	-0.000486035406	-0.0004858121399	-0.0004855583498	-0.0004852700358
	-0.0004849426438	-0.0004845709842	-0.0004841491391	-0.0004836703542	-0.0004831269141
	-0.0004825099969	-0.0004818095055	-0.0004810138704	-0.0004801098199	-0.0004790821105
	-0.0004779132099	-0.0004765829245	-0.0004750679588	-0.0004733413926	-0.0004713720599
	-0.0004691238055	-0.0004665545943	-0.000463615435	-0.0004602490759	-0.0004563884126
	-0.0004519545305	-0.0004468542798	-0.0004409772456	-0.0004341919207	-0.0004263408194
	-0.0004172341512	-0.0004066415075	-0.0003942807365	-0.0003798027416	-0.0003627701931
	-0.0003426268377	-0.0003186517263	-0.0002898882049	-0.0002550287771	-0.0002122195741
	-0.0001587144694	-9.025264972e-05	-7.482868189e-34	-1.795167545e-33	-3.315287922e-05
	-6.434956395e-05	-9.376269188e-05	-0.0001215407018	-0.0001478128016	-0.0001726926222
	-0.0001962809635	-0.0002186679011	-0.0002399344338	-0.0002601537937	-0.0002793925042
	-0.0002977112459	-0.0003151655733	-0.0003318065146	-0.0003476810784	-0.0003628326854
	-0.0003773015385	-0.0003911249429	-0.0004043375846	-0.0004169717732	-0.0004290576564
	-0.0004406234084	-0.0004516953975	-0.0004622983356	-0.000472455411	-0.0004821884084
	-0.0004915178165	-0.0005004629249	-0.0005090419122	-0.000517271926	-0.0005251691549
	-0.0005327488954	-0.0005400256119	-0.0005470129919	-0.0005537239976	-0.0005601709117
	-0.000566365381	-0.0005723184559	-0.0005780406268	-0.0005835418584	-0.0005888316206
	-0.0005939189182	-0.0005988123174	-0.0006035199713	-0.0006080496431	-0.0006124087281
	-0.0006166042742	-0.0006206430003	-0.0006245313148	-0.0006282753319	-0.0006318808873
	-0.0006353535526	-0.0006386986493	-0.0006419212615	-0.0006450262482	-0.0006480182544
	-0.0006509017219	-0.0006536808996	-0.0006563598527	-0.000658942472	-0.0006614324819
	-0.000663833449	-0.0006661487891	-0.0006683817745	-0.0006705355409	-0.0006726130936
	-0.0006746173137	-0.0006765509637	-0.0006784166928	-0.0006802170426	-0.0006819544511
	-0.0006836312582	-0.0006852497096	-0.0006868119609	-0.0006883200821	-0.0006897760606
	-0.0006911818056	-0.0006925391508	-0.0006938498583	-0.0006951156209	-0.0006963380659
	-0.0006975187572	-0.0006986591985	-0.0006997608353	-0.0007008250579	-0.0007018532033
	-0.0007028465575	-0.0007038063577	-0.0007047337943	-0.0007056300127	-0.0007064961153
	-0.000707333163	-0.000708142177	-0.0007089241408	-0.0007096800009	-0.0007104106689
	-0.0007111170227	-0.0007117999078	-0.0007124601388	-0.0007130985001	-0.0007137157479
	-0.0007143126103	-0.0007148897892	-0.0007154479611	-0.000715987778	-0.0007165098681
	-0.0007170148372	-0.0007175032694	-0.0007179757278	-0.0007184327552	-0.0007188748753
	-0.0007193025929	-0.0007197163951	-0.0007201167516	-0.0007205041155	-0.0007208789239
	-0.0007212415986	-0.0007215925465	-0.0007219321601	-0.0007222608184	-0.0007225788869
	-0.0007228867186	-0.000723184654	-0.0007234730219	-0.0007237521395	-0.0007240223131
	-0.0007242838386	-0.0007245370012	-0.0007247820767	-0.0007250193312	-0.0007252490216
	-0.0007254713961	-0.0007256866941	-0.000725895147	-0.0007260969782	-0.0007262924033
	-0.0007264816307	-0.0007266648614	-0.0007268422897	-0.000727014103	-0.0007271804824
	-0.0007273416027	-0.0007274976324	-0.0007276487346	-0.0007277950662	-0.0007279367789
	-0.0007280740189	-0.0007282069274	-0.0007283356402	-0.0007284602884	-0.0007285809982
	-0.0007286978912	-0.0007288110841	-0.0007289206895	-0.0007290268152	-0.000729129565
	-0.0007292290379	-0.000729325329	-0.000729418529	-0.0007295087244	-0.0007295959974
	-0.0007296804259	-0.0007297620835	-0.0007298410393	-0.0007299173581	-0.0007299910999
	-0.00073006232	-0.0007301310687	-0.0007301973912	-0.0007302613271	-0.0007303229105
	-0.0007303821693	-0.0007304391248	-0.0007304937915	-0.0007305461761	-0.0007305962776
	-0.0007306440856	-0.0007306895805	-0.0007307327319	-0.0007307734977	-0.0007308118231
	-0.0007308476391	-0.000730880861	-0.0007309113865	-0.0007309390942	-0.0007309638407
	-0.0007309854588	-0.0007310037541	-0.0007310185019	-0.0007310294437	-0.0007310362831
	-0.0007310386807	-0.0007310362492	-0.0007310285473	-0.0007310150728	-0.0007309952547
	-0.0007309684447	-0.0007309339073	-0.0007308908078	-0.0007308382005	-0.0007307750132
	-0.0007307000308	-0.0007306118767	-0.000730508991	-0.0007303896056	-0.000730251717
	-0.0007300930536	-0.0007299110395	-0.0007297027529	-0.0007294648779	-0.0007291936504
	-0.0007288847947	-0.0007285334524	-0.0007281340988	-0.0007276804486	-0.0007271653456
	-0.0007265806371	-0.0007259170274	-0.0007251639092	-0.000724309168	-0.000723338955
	-0.0007222374232	-0.0007209864192	-0.0007195651246	-0.0007179496345	-0.0007161124645
	-0.0007140219692	-0.0007116416568	-0.0007089293763	-0.0007058363527	-0.0007023060348
	-0.0006982727149	-0.0006936598667	-0.0006883781338	-0.0006823228798	-0.0006753711866
	-0.0006673781488	-0.0006581722621	-0.0006475496299	-0.000635266612	-0.0006210303827
	-0.0006044866447	-0.0005852033952	-0.0005626491091	-0.0005361628479	-0.0005049124267
	-0.0004678345154	-0.0004235468578	-0.0003702169434	-0.000305363097	-0.0002255556724
	-0.000125992728	-1.165375661e-33	-1.87934961e-33	-4.337136369e-05	-8.42946255e-05
	-0.0001229670447	-0.0001595618767	-0.0001942325227	-0.0002271157708	-0.0002583343549
	-0.0002879990015	-0.0003162100862	-0.0003430589897	-0.0003686292199	-0.00039299735
	-0.0004162338083	-0.0004384035507	-0.0004595666359	-0.0004797787213	-0.0004990914935
	-0.0005175530437	-0.0005352081969	-0.0005520988018	-0.0005682639883	-0.0005837403949
	-0.0005985623731	-0.0006127621691	-0.0006263700882	-0.0006394146419	-0.0006519226816
	-0.000663919519	-0.0006754290366	-0.0006864737871	-0.0006970750845	-0.0007072530882
	-0.0007170268789	-0.0007264145288	-0.0007354331665	-0.0007440990362	-0.0007524275526
	-0.0007604333518	-0.0007681303378	-0.0007755317268	-0.0007826500866	-0.0007894973749
	-0.0007960849738	-0.0008024237225	-0.0008085239473	-0.0008143954905	-0.000820047736
	-0.0008254896347	-0.0008307297273	-0.0008357761662	-0.0008406367357	-0.0008453188708
	-0.0008498296759	-0.0008541759406	-0.0008583641565	-0.0008624005316	-0.0008662910044
	-0.0008700412573	-0.0008736567288	-0.0008771426256	-0.0008805039337	-0.0008837454287
	-0.0008868716859	-0.0008898870896	-0.0008927958423	-0.0008956019726	-0.0008983093436
	-0.0009009216606	-0.0009034424775	-0.0009058752047	-0.0009082231145	-0.0009104893481
	-0.0009126769209	-0.0009147887281	-0.0009168275501	-0.0009187960575	-0.0009206968158
	-0.0009225322898	-0.0009243048483	-0.0009260167677	-0.0009276702364	-0.000929267358
	-0.0009308101554	-0.0009323005738	-0.0009337404841	-0.0009351316858	-0.0009364759104
	-0.0009377748236	-0.0009390300284	-0.0009402430674	-0.0009414154255	-0.0009425485321
	-0.0009436437632	-0.0009447024439	-0.0009457258501	-0.0009467152104	-0.0009476717084
	-0.0009485964842	-0.000949490636	-0.0009503552218	-0.0009511912613	-0.0009519997369
	-0.0009527815956	-0.0009535377499	-0.0009542690796	-0.0009549764327	-0.0009556606268
	-0.0009563224501	-0.0009569626628	-0.0009575819979	-0.0009581811623	-0.0009587608378
	-0.0009593216822	-0.0009598643298	-0.0009603893926	-0.0009608974612	-0.0009613891053
	-0.0009618648746	-0.0009623252996	-0.0009627708923	-0.0009632021467	-0.0009636195399
	-0.000964023532	-0.0009644145674	-0.0009647930751	-0.0009651594691	-0.0009655141492
	-0.0009658575013	-0.0009661898983	-0.0009665116997	-0.0009668232532	-0.0009671248942
	-0.0009674169466	-0.0009676997233	-0.0009679735264	-0.0009682386475	-0.0009684953683
	-0.0009687439607	-0.0009689846875	-0.000969217802	-0.0009694435491	-0.0009696621651
	-0.000969873878	-0.0009700789079	-0.0009702774671	-0.0009704697604	-0.0009706559855
	-0.0009708363328	-0.0009710109858	-0.0009711801213	-0.0009713439094	-0.0009715025141
	-0.0009716560926	-0.0009718047962	-0.0009719487701	-0.0009720881531	-0.0009722230785
	-0.0009723536733	-0.0009724800585	-0.0009726023494	-0.0009727206552	-0.0009728350788
	-0.0009729457174	-0.0009730526614	-0.000973155995	-0.0009732557957	-0.000973352134
	-0.0009734450732	-0.0009735346691	-0.0009736209692	-0.0009737040126	-0.0009737838294
	-0.0009738604399	-0.0009739338537	-0.0009740040692	-0.0009740710724	-0.0009741348355
	-0.0009741953164	-0.0009742524561	-0.0009743061783	-0.0009743563863	-0.0009744029618
	-0.000974445762	-0.0009744846169	-0.0009745193263	-0.0009745496563	-0.0009745753351
	-0.0009745960488	-0.000974611436	-0.0009746210822	-0.0009746245133	-0.0009746211877
	-0.0009746104888	-0.0009745917144	-0.0009745640669	-0.0009745266401	-0.0009744784063
	-0.0009744181994	-0.0009743446979	-0.0009742564039	-0.0009741516203	-0.0009740284242
	-0.0009738846368	-0.0009737177894	-0.0009735250842	-0.0009733033497	-0.0009730489901
	-0.0009727579271	-0.0009724255331	-0.0009720465557	-0.0009716150298	-0.000971124178
	-0.0009705662953	-0.0009699326174	-0.0009692131678	-0.0009683965832	-0.0009674699102
	-0.0009664183716	-0.0009652250951	-0.0009638707987	-0.000962333425	-0.0009605877159
	-0.0009586047155	-0.0009563511896	-0.0009537889441	-0.0009508740253	-0.0009475557754
	-0.0009437757172	-0.0009394662298	-0.0009345489716	-0.0009289329952	-0.0009225124825
	-0.000915164012	-0.0009067432422	-0.0008970808642	-0.0008859776284	-0.00087319819
	-0.0008584634322	-0.0008414408016	-0.0008217320257	-0.0007988573289	-0.0007722349092
	-0.0007411539102	-0.0007047383488	-0.0006618983217	-0.0006112632009	-0.0005510893644
	-0.0004791325962	-0.0003924740264	-0.0002872927768	-0.0001585992473	-1.402651404e-33
	-2.00306103e-33	-5.327048591e-05	-0.0001036482536	-0.0001513492683	-0.0001965661454
	-0.0002394716366	-0.0002802214681	-0.0003189566664	-0.0003558054767	-0.0003908849595
	-0.0004243023288	-0.0004561560822	-0.0004865369625	-0.000515528781	-0.0005432091276
	-0.0005696499859	-0.0005949182694	-0.0006190762919	-0.0006421821807	-0.0006642902427
	-0.0006854512889	-0.0007057129234	-0.0007251198027	-0.0007437138672	-0.0007615345505
	-0.000778618968	-0.0007950020869	-0.0008107168821	-0.0008257944761	-0.0008402642679
	-0.0008541540502	-0.0008674901168	-0.0008802973611	-0.0008925993665	-0.0009044184899
	-0.0009157759386	-0.0009266918407	-0.0009371853115	-0.0009472745136	-0.0009569767134
	-0.0009663083336	-0.0009752850018	-0.0009839215953	-0.0009922322839	-0.001000230569
	-0.00100792932	-0.00101534081	-0.001022476746	-0.001029348299	-0.001035966134
	-0.001042340437	-0.001048480936	-0.001054396927	-0.001060097296	-0.00106559054
	-0.001070884785	-0.001075987804	-0.001080907037	-0.001085649604	-0.001090222322
	-0.001094631721	-0.001098884054	-0.001102985313	-0.00110694124	-0.00111075734
	-0.001114438889	-0.001117990948	-0.001121418371	-0.001124725813	-0.001127917744
	-0.00113099845	-0.001133972047	-0.001136842486	-0.001139613562	-0.001142288917
	-0.001144872053	-0.00114736633	-0.001149774981	-0.001152101108	-0.001154347697
	-0.001156517616	-0.001158613622	-0.001160638366	-0.0011625944	-0.001164484176
	-0.001166310053	-0.001168074301	-0.001169779104	-0.001171426563	-0.001173018703
	-0.001174557469	-0.001176044736	-0.001177482308	-0.001178871924	-0.001180215255
	-0.001181513914	-0.001182769453	-0.001183983367	-0.001185157096	-0.001186292028
	-0.001187389501	-0.001188450802	-0.001189477174	-0.001190469815	-0.001191429878
	-0.001192358474	-0.001193256678	-0.001194125523	-0.001194966006	-0.001195779089
	-0.001196565699	-0.00119732673	-0.001198063046	-0.001198775479	-0.001199464832
	-0.001200131879	-0.001200777369	-0.001201402022	-0.001202006534	-0.001202591577
	-0.0012031578	-0.001203705828	-0.001204236265	-0.001204749695	-0.00120524668
	-0.001205727763	-0.001206193469	-0.001206644306	-0.00120708076	-0.001207503306
	-0.001207912399	-0.001208308479	-0.001208691971	-0.001209063286	-0.00120942282
	-0.001209770957	-0.001210108065	-0.001210434502	-0.001210750612	-0.001211056729
	-0.001211353173	-0.001211640254	-0.001211918273	-0.001212187517	-0.001212448265
	-0.001212700787	-0.001212945342	-0.001213182179	-0.00121341154	-0.001213633657
	-0.001213848752	-0.001214057042	-0.001214258732	-0.001214454022	-0.001214643101
	-0.001214826153	-0.001215003351	-0.001215174863	-0.001215340848	-0.001215501457
	-0.001215656833	-0.001215807111	-0.00121595242	-0.001216092878	-0.001216228595
	-0.001216359673	-0.001216486205	-0.001216608275	-0.001216725954	-0.001216839307
	-0.001216948383	-0.001217053224	-0.001217153855	-0.001217250289	-0.001217342525
	-0.001217430545	-0.001217514311	-0.001217593769	-0.001217668843	-0.001217739431
	-0.001217805409	-0.00121786662	-0.001217922877	-0.00121797396	-0.001218019604
	-0.001218059505	-0.001218093306	-0.001218120596	-0.001218140902	-0.001218153682
	-0.001218158315	-0.001218154092	-0.001218140206	-0.001218115738	-0.001218079644
	-0.001218030739	-0.001217967677	-0.001217888933	-0.001217792778	-0.001217677253
	-0.001217540139	-0.001217378919	-0.001217190746	-0.001216972392	-0.001216720199
	-0.001216430022	-0.001216097162	-0.00121571629	-0.001215281361	-0.001214785514
	-0.00121422096	-0.00121357885	-0.001212849128	-0.001212020357	-0.00121107952
	-0.001210011798	-0.001208800301	-0.001207425769	-0.001205866217	-0.001204096532
	-0.001202087996	-0.001199807739	-0.001197218097	-0.001194275866	-0.001190931418
	-0.001187127683	-0.001182798928	-0.001177869334	-0.001172251303	-0.001165843446
	-0.001158528186	-0.001150168889	-0.001140606413	-0.001129654935	-0.001117096887
	-0.001102676768	-0.001086093539	-0.001066991208	-0.001044947106	-0.001019457147
	-0.00098991717	-0.0009555991066	-0.0009156202863	-0.000868903598	-0.0008141254628
	-0.0007496476946	-0.0006734285266	-0.000582907998	-0.0004748649822	-0.0003452503319
	-0.0001890173747	-1.663446374e-33	-2.111725842e-33	-6.288750607e-05	-0.0001224755349
	-0.0001789947743	-0.0002326533747	-0.0002836399101	-0.0003321258639	-0.0003782677229
	-0.0004222087495	-0.0004640804877	-0.0005040040516	-0.0005420912317	-0.0005784454512
	-0.0006131625961	-0.00064633174	-0.0006780357787	-0.00070835199	-0.0007373525271
